timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1724518800,Aug 24 2024 - 5:00pm,complete,N/A,Lille,Angers SCO,Abdelatif Kherradji,2,0.00,0.00,2.20,1.07,2,0,2,1,1,0,"34,90'5","",3,2,1,0,2,0,1,0,1,1,12,7,7,3,2,3,9,18,64,36,0.00,0.00,1.52,0.69,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.34,4.50,8.28,1.28,1.90,3.25,6.25,2.25,1.57,Decathlon Arena - Stade Pierre-Mauroy (Villeneuve d'Ascq)
1724526000,Aug 24 2024 - 7:00pm,complete,N/A,Saint-Étienne,Le Havre,Florent Batta,2,0.00,0.00,1.40,1.13,0,2,2,0,0,0,"","57,67",2,4,3,0,3,0,2,1,2,1,20,15,6,6,9,7,12,10,59,41,0.00,0.00,1.65,1.58,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.42,4.03,1.35,2.03,3.80,7.50,1.85,1.85,Stade Geoffroy-Guichard (Saint-Ètienne)
1724590800,Aug 25 2024 - 1:00pm,complete,N/A,Lens,Brest,Jérémie Pignard,2,0.00,0.00,1.25,1.06,2,0,2,2,2,0,"19,45","",5,2,2,1,3,0,1,2,1,2,21,12,10,3,5,9,10,7,52,48,0.00,0.00,2.03,1.21,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.60,3.75,1.28,1.85,3.28,6.15,1.91,1.91,Stade Bollaert-Delelis (Lens)
1724598000,Aug 25 2024 - 3:00pm,complete,N/A,Strasbourg,Rennes,Eric Wattellier,2,0.00,0.00,2.13,0.87,3,1,4,1,1,0,"23,48,87","57",2,5,2,0,4,0,0,2,2,2,13,15,7,6,3,6,9,19,60,40,0.00,0.00,1.25,1.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.10,3.50,2.25,1.28,1.80,3.20,6.00,1.67,2.10,Stade de la Meinau (Strasbourg)
1724598000,Aug 25 2024 - 3:00pm,complete,N/A,Nantes,Auxerre,Gaël Angoula,2,0.00,0.00,1.20,0.94,2,0,2,1,1,0,"14,90'6","",3,12,2,0,1,1,0,2,1,1,10,13,6,4,3,4,9,6,35,65,0.00,0.00,1.39,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,3.40,3.25,1.33,2.00,3.55,7.00,1.80,1.95,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1724598000,Aug 25 2024 - 3:00pm,complete,N/A,Nice,Toulouse,Bastien Dechepy,2,0.00,0.00,2.07,1.19,1,1,2,0,0,0,"53","73",4,4,4,0,2,0,1,3,0,2,11,17,4,4,5,7,12,21,57,43,0.00,0.00,1.16,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.71,3.80,4.60,1.32,1.85,3.50,6.50,1.80,1.95,Allianz Riviera (Nice)
1724611500,Aug 25 2024 - 6:45pm,complete,N/A,Olympique Marseille,Reims,Hakim Ben El Hadj,2,0.00,0.00,1.94,1.13,2,2,4,1,1,0,"25,71","51,55",2,4,1,0,1,0,0,1,0,1,22,14,12,4,5,5,10,13,66,34,0.00,0.00,2.21,1.11,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,4.20,5.00,1.20,1.60,2.70,4.75,1.70,2.05,Orange Vélodrome (Marseille)
1725043500,Aug 30 2024 - 6:45pm,complete,N/A,Olympique Lyonnais,Strasbourg,Thomas Léonard,3,0.00,1.00,2.13,1.38,4,3,7,2,1,1,"45'2,61,63,72","3,48,58",9,2,3,0,2,0,1,2,1,1,22,16,14,9,2,2,11,6,48,52,0.40,1.23,2.40,1.52,2.00,50,100,0,0,0,0,0,100,100,4.00,5.00,1.73,3.90,4.50,1.26,1.66,2.96,5.55,1.72,2.10,Groupama Stadium (Décines-Charpieu)
1725116400,Aug 31 2024 - 3:00pm,complete,N/A,Brest,Saint-Étienne,Gaël Angoula,3,0.00,0.00,1.80,0.38,4,0,4,2,2,0,"10,32,77,84","",7,2,0,0,5,0,0,0,1,4,24,7,10,0,8,5,12,28,47,53,1.56,1.21,2.16,0.59,3.50,50,50,50,50,50,50,100,50,50,9.00,5.00,1.75,3.80,4.00,1.33,1.85,3.60,7.00,1.88,1.90,Stade Francis-Le Blé (Brest)
1725123600,Aug 31 2024 - 5:00pm,complete,N/A,Montpellier,Nantes,Benoît Millot,3,1.00,1.00,0.81,0.88,1,3,4,3,1,2,"30","24,45'7,85",8,3,2,0,2,0,0,2,0,2,12,10,6,5,4,4,11,14,69,31,1.21,1.11,1.59,1.18,1.00,50,50,0,0,0,0,0,50,50,11.00,7.00,2.20,3.30,3.20,1.28,1.87,3.24,6.05,1.75,2.00,Stade de la Mosson-Mondial 98 (Montpellier)
